Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,W.1,X.3,Y.3,Z.3,X.4,Y.4,Z.4,W.2,X.5,Y.5,Z.5,X.6,Y.6,Z.6,W.3,X.7,Y.7,Z.7,X.8,Y.8,Z.8,W.4,X.9,Y.9,Z.9,X.10,Y.10,Z.10,W.5,X.11,Y.11,Z.11,X.12,Y.12,Z.12,W.6,X.13,Y.13,Z.13,X.14,Y.14,Z.14,W.7,X.15,Y.15,Z.15,X.16,Y.16,Z.16,W.8,X.17,Y.17,Z.17,X.18,Y.18,Z.18,W.9,X.19,Y.19,Z.19,X.20,Y.20,Z.20,W.10,X.21,Y.21,Z.21,X.22,Y.22,Z.22,W.11,X.23,Y.23,Z.23,X.24,Y.24,Z.24,W.12,X.25,Y.25,Z.25,X.26,Y.26,Z.26,W.13,X.27,Y.27,Z.27,X.28,Y.28,Z.28,W.14,X.29,Y.29,Z.29,X.30,Y.30,Z.30,W.15,X.31,Y.31,Z.31,X.32,Y.32,Z.32,W.16,X.33,Y.33,Z.33,X.34,Y.34,Z.34,W.17,X.35,Y.35,Z.35,X.36,Y.36,Z.36,W.18,X.37,Y.37,Z.37,X.38,Y.38,Z.38,W.19,X.39,Y.39,Z.39,X.40,Y.40,Z.40,W.20,X.41,Y.41,Z.41
2684,22.366667,-0.086207,0.656408,-0.066578,-0.746502,0.089672,0.690655,-0.593465,-0.097523,0.641862,-0.109927,-0.752608,0.075072,0.757711,-0.590628,-0.166895,0.624302,-0.169841,-0.744007,0.016163,0.951663,-0.589474,0.146449,0.643221,0.084497,-0.746779,-0.082068,1.140536,-0.581746,0.127792,0.644945,0.099808,-0.746829,-0.057841,1.263675,-0.593408,-0.16969,0.692734,-0.259744,-0.651044,-0.06459,1.118631,-0.549658,-0.463614,0.865699,-0.148625,-0.116352,-0.072072,1.126778,-0.471425,-0.094127,0.973536,0.023852,0.206881,-0.237552,0.892715,-0.368044,0.167974,0.983932,0.038231,0.046921,-0.390054,0.865585,-0.440581,-0.222036,0.627757,-0.129915,-0.734672,-0.07548,1.115665,-0.615587,-0.154764,0.148721,-0.542704,-0.812036,-0.08955,1.122609,-0.693025,0.320858,-0.191658,-0.032217,-0.926973,-0.201296,0.868056,-0.817814,0.290955,-0.078753,0.052707,-0.952032,-0.376993,0.879414,-0.746399,0.253971,0.710018,0.184485,-0.630348,0.100511,0.689501,-0.510414,-0.265879,0.698665,-0.14288,-0.648661,-0.099364,0.418972,-0.490803,-0.212222,0.564141,-0.090446,-0.792797,0.111733,0.112157,-0.548237,0.177675,0.566519,0.172055,-0.786057,0.078834,0.691809,-0.676515,-0.127891,0.61967,-0.259304,-0.729667,-0.080129,0.396101,-0.648085,-0.081977,0.82141,-0.068536,-0.56024,0.129786,0.065435,-0.593909,-0.130043,0.575005,-0.020546,-0.807487,0.025013,0.008405,-0.526649,0.012916,0.827424,0.054,-0.558826,0.027072,-0.013455,-0.638372
2685,22.375,-0.087193,0.656075,-0.066233,-0.74671,0.088536,0.691828,-0.593424,-0.096784,0.64294,-0.108467,-0.751995,0.073883,0.758867,-0.590449,-0.167766,0.625618,-0.167622,-0.743209,0.015461,0.953458,-0.589209,0.148629,0.643804,0.083799,-0.745925,-0.082335,1.142526,-0.580765,0.127435,0.644723,0.098421,-0.747265,-0.057966,1.265122,-0.592904,-0.170607,0.692312,-0.260587,-0.650916,-0.064971,1.120427,-0.54875,-0.467411,0.863948,-0.148232,-0.114666,-0.07243,1.128566,-0.470514,-0.099775,0.973232,0.024549,0.205577,-0.235992,0.892819,-0.367913,0.165458,0.984449,0.038312,0.044892,-0.388114,0.863949,-0.440001,-0.220054,0.626612,-0.133138,-0.735668,-0.07574,1.117802,-0.614713,-0.156003,0.1472,-0.547265,-0.809009,-0.089904,1.124114,-0.692187,0.322506,-0.18687,-0.037895,-0.927164,-0.198894,0.868281,-0.816796,0.292078,-0.075258,0.050815,-0.952074,-0.375132,0.877139,-0.746333,0.232028,0.635696,0.212989,-0.704761,0.099455,0.69053,-0.510386,-0.265866,0.695817,-0.145515,-0.651137,-0.101089,0.42045,-0.491432,-0.204836,0.56363,-0.096218,-0.794421,0.112302,0.111925,-0.548402,0.176831,0.569731,0.169393,-0.784502,0.077617,0.693126,-0.676461,-0.127761,0.62025,-0.258564,-0.72946,-0.07982,0.396605,-0.648014,-0.081359,0.821571,-0.068812,-0.560059,0.129737,0.065302,-0.593948,-0.124282,0.579685,-0.030275,-0.804737,0.025633,0.008537,-0.524944,0.013681,0.827327,0.054355,-0.558917,0.026995,-0.013564,-0.638387
2686,22.383333,-0.086759,0.656022,-0.065388,-0.746882,0.087153,0.693279,-0.593268,-0.096656,0.642803,-0.106875,-0.752356,0.072625,0.760343,-0.59026,-0.167615,0.625591,-0.166777,-0.743456,0.01472,0.95506,-0.588623,0.149095,0.643967,0.081546,-0.74594,-0.082784,1.144271,-0.579982,0.128975,0.644367,0.099822,-0.747123,-0.058738,1.267039,-0.592593,-0.171259,0.691885,-0.26105,-0.651013,-0.065435,1.122121,-0.547993,-0.471201,0.862024,-0.148601,-0.113151,-0.072839,1.130252,-0.469751,-0.10775,0.972321,0.032676,0.204731,-0.234444,0.892951,-0.367632,0.163563,0.984837,0.041145,0.040617,-0.386238,0.862047,-0.439695,-0.21896,0.625651,-0.134785,-0.736512,-0.076247,1.119562,-0.613952,-0.156484,0.146247,-0.551997,-0.805869,-0.090531,1.125522,-0.691432,0.324763,-0.182382,-0.043525,-0.927023,-0.196521,0.868365,-0.815903,0.293777,-0.071936,0.049422,-0.951881,-0.373129,0.874833,-0.746313,0.229075,0.633576,0.211448,-0.708093,0.098102,0.691926,-0.510235,-0.266539,0.694487,-0.142681,-0.652907,-0.100592,0.420487,-0.491207,-0.206375,0.555094,-0.086163,-0.801159,0.111459,0.111834,-0.550782,0.174982,0.571571,0.166708,-0.784153,0.076203,0.694632,-0.676301,-0.127492,0.620897,-0.25784,-0.729213,-0.079282,0.397064,-0.648049,-0.080917,0.821507,-0.068859,-0.560212,0.129804,0.065304,-0.594022,-0.129257,0.575419,-0.02761,-0.807108,0.024166,0.009268,-0.526065,0.013856,0.827254,0.05396,-0.559059,0.026996,-0.013518,-0.638387
2687,22.391667,-0.087058,0.6558,-0.064737,-0.747099,0.085925,0.694616,-0.593102,-0.097267,0.641862,-0.105619,-0.753258,0.071439,0.761684,-0.589999,-0.166777,0.624797,-0.166183,-0.744444,0.01368,0.956719,-0.587769,0.151203,0.643384,0.081129,-0.746065,-0.083427,1.146132,-0.579109,0.129512,0.644108,0.099673,-0.747273,-0.059139,1.26872,-0.592183,-0.172415,0.691072,-0.260867,-0.651645,-0.066047,1.123983,-0.547136,-0.474986,0.860258,-0.147761,-0.111852,-0.073258,1.132017,-0.468866,-0.113563,0.971926,0.03547,0.202991,-0.232858,0.893063,-0.36745,0.15968,0.985545,0.042256,0.037657,-0.384327,0.86048,-0.439041,-0.217379,0.625092,-0.137125,-0.737023,-0.077018,1.121373,-0.613067,-0.157438,0.145294,-0.5571,-0.802336,-0.091312,1.126875,-0.690579,0.327523,-0.177871,-0.049273,-0.92664,-0.194022,0.868404,-0.815079,0.295983,-0.06832,0.048823,-0.951495,-0.370999,0.872456,-0.746342,0.227189,0.632908,0.20873,-0.710102,0.096938,0.693153,-0.510079,-0.267407,0.69727,-0.140164,-0.650125,-0.099834,0.420365,-0.490389,-0.20363,0.557146,-0.09095,-0.799907,0.111843,0.111137,-0.550602,0.171361,0.56669,0.165803,-0.788674,0.074913,0.696078,-0.676125,-0.126747,0.620676,-0.257574,-0.729624,-0.078641,0.397462,-0.648369,-0.081157,0.821124,-0.068344,-0.560801,0.130048,0.06541,-0.594137,-0.124308,0.577437,-0.02984,-0.806364,0.024783,0.008443,-0.525599,0.012921,0.827123,0.053019,-0.559366,0.027157,-0.013349,-0.638423
2688,22.4,-0.087172,0.655398,-0.064144,-0.747489,0.084614,0.695911,-0.592895,-0.096474,0.641668,-0.104009,-0.753749,0.070179,0.762987,-0.589719,-0.16699,0.624533,-0.166383,-0.744573,0.013145,0.958095,-0.587285,0.151875,0.643135,0.08148,-0.746105,-0.084072,1.147451,-0.578583,0.129977,0.643906,0.099545,-0.747383,-0.059534,1.270385,-0.59177,-0.172305,0.689715,-0.261086,-0.653022,-0.066661,1.125314,-0.546618,-0.479175,0.857956,-0.148843,-0.110218,-0.073594,1.133477,-0.468336,-0.115702,0.972294,0.031448,0.200668,-0.23098,0.892924,-0.367239,0.154917,0.986457,0.039767,0.036362,-0.382472,0.859344,-0.437961,-0.217664,0.624829,-0.136476,-0.737282,-0.077667,1.122693,-0.612542,-0.157403,0.144456,-0.562032,-0.799047,-0.092042,1.128284,-0.690034,0.331571,-0.173245,-0.05572,-0.925712,-0.191535,0.868444,-0.814295,0.299585,-0.064613,0.049428,-0.950595,-0.368773,0.869903,-0.746371,0.242421,0.70145,0.178888,-0.645909,0.095728,0.694372,-0.509887,-0.267958,0.69839,-0.134508,-0.64989,-0.09672,0.418609,-0.48893,-0.202449,0.554642,-0.091334,-0.801901,0.111418,0.110869,-0.551924,0.16878,0.56734,0.1632,-0.789307,0.073501,0.697449,-0.675903,-0.125851,0.620323,-0.25705,-0.730265,-0.077827,0.397665,-0.648525,-0.080787,0.82109,-0.068388,-0.560899,0.130116,0.065422,-0.594199,-0.122997,0.575218,-0.030648,-0.808119,0.024502,0.00827,-0.526044,0.012954,0.827107,0.052519,-0.559435,0.027174,-0.013301,-0.63843
2689,22.408333,-0.087212,0.655301,-0.063166,-0.747653,0.083289,0.697295,-0.592726,-0.096126,0.641507,-0.102882,-0.754085,0.068951,0.764388,-0.589455,-0.166759,0.6244,-0.16573,-0.744882,0.012308,0.959743,-0.586812,0.153698,0.642608,0.083091,-0.746008,-0.084652,1.149223,-0.577978,0.129489,0.643702,0.097886,-0.747863,-0.059561,1.271801,-0.591225,-0.173461,0.688895,-0.260511,-0.653811,-0.067247,1.127053,-0.546034,-0.483073,0.85586,-0.14932,-0.108847,-0.073954,1.135086,-0.467718,-0.123716,0.971303,0.040488,0.199065,-0.229237,0.893019,-0.366983,0.15257,0.986854,0.043507,0.030801,-0.380441,0.857424,-0.437537,-0.21642,0.624868,-0.137754,-0.737378,-0.078304,1.124468,-0.61195,-0.15739,0.143575,-0.56678,-0.795849,-0.092616,1.129787,-0.689472,0.334914,-0.168558,-0.062401,-0.924947,-0.188998,0.868654,-0.813476,0.302708,-0.060176,0.049852,-0.949875,-0.366354,0.867396,-0.746356,0.240273,0.700311,0.176379,-0.648632,0.094445,0.695633,-0.509726,-0.268281,0.696183,-0.13263,-0.652506,-0.096035,0.418571,-0.487941,-0.200185,0.55722,-0.09689,-0.800027,0.111277,0.110421,-0.552694,0.166808,0.568504,0.1607,-0.789401,0.072133,0.698958,-0.675726,-0.12544,0.62075,-0.256334,-0.730224,-0.077252,0.398182,-0.648556,-0.080513,0.821116,-0.068377,-0.560902,0.130168,0.065436,-0.594242,-0.118405,0.572697,-0.030672,-0.810591,0.024717,0.00755,-0.526704,0.01281,0.826976,0.052218,-0.55966,0.027192,-0.013252,-0.638457
2690,22.416667,-0.087093,0.654967,-0.062441,-0.74802,0.081944,0.698641,-0.592425,-0.095711,0.640984,-0.101573,-0.754759,0.067691,0.765749,-0.589094,-0.166024,0.623983,-0.164711,-0.745622,0.011497,0.961435,-0.586186,0.153905,0.642429,0.081093,-0.746339,-0.084967,1.151163,-0.577232,0.130827,0.643313,0.098911,-0.74783,-0.060244,1.273689,-0.59084,-0.175087,0.688743,-0.260204,-0.653659,-0.067566,1.128956,-0.545311,-0.487074,0.853848,-0.148815,-0.107498,-0.074214,1.136777,-0.46697,-0.126231,0.971663,0.036788,0.196426,-0.22731,0.893065,-0.366855,0.145753,0.988066,0.040607,0.028873,-0.378556,0.856363,-0.436443,-0.214901,0.624408,-0.139217,-0.737937,-0.078738,1.126386,-0.61121,-0.157475,0.142911,-0.571208,-0.79278,-0.093076,1.131356,-0.68875,0.339263,-0.163398,-0.069961,-0.923746,-0.186503,0.869088,-0.812619,0.306705,-0.055798,0.050205,-0.948841,-0.363943,0.864817,-0.746325,0.237434,0.697133,0.174945,-0.653472,0.093188,0.696909,-0.509438,-0.26967,0.693876,-0.130507,-0.654815,-0.095387,0.418594,-0.487068,-0.19929,0.554255,-0.095867,-0.80243,0.111373,0.111062,-0.554323,0.164146,0.568718,0.15767,-0.790415,0.0707,0.700372,-0.675411,-0.123764,0.618469,-0.255213,-0.732833,-0.076186,0.398353,-0.648407,-0.079994,0.821033,-0.069171,-0.561001,0.130174,0.065471,-0.594332,-0.122278,0.569608,-0.03436,-0.812043,0.024818,0.008405,-0.527482,0.013687,0.827114,0.05172,-0.559482,0.027198,-0.013305,-0.638391
2691,22.425,-0.08687,0.654541,-0.061687,-0.748481,0.080546,0.699992,-0.59211,-0.09527,0.640414,-0.100365,-0.75546,0.066393,0.767118,-0.588725,-0.165707,0.62342,-0.164517,-0.746206,0.01068,0.96293,-0.585587,0.155486,0.641785,0.082289,-0.746435,-0.085639,1.15273,-0.576602,0.13065,0.643119,0.097999,-0.748147,-0.060443,1.275129,-0.590317,-0.175706,0.687786,-0.259421,-0.654812,-0.068204,1.130531,-0.544695,-0.491641,0.851182,-0.150696,-0.10521,-0.07458,1.138277,-0.466323,-0.13024,0.971507,0.038282,0.194284,-0.225248,0.892901,-0.366593,0.141316,0.988744,0.041034,0.027038,-0.376615,0.854918,-0.435585,-0.214206,0.624426,-0.139217,-0.738123,-0.079479,1.127928,-0.610574,-0.157693,0.142367,-0.575893,-0.789437,-0.093813,1.132826,-0.688119,0.343075,-0.159043,-0.077036,-0.922535,-0.18406,0.869434,-0.811962,0.310127,-0.051414,0.0493,-0.948023,-0.361403,0.862406,-0.746276,0.235349,0.695631,0.172545,-0.656457,0.0919,0.698201,-0.50914,-0.269565,0.692022,-0.127572,-0.657394,-0.094748,0.418659,-0.485913,-0.199474,0.548161,-0.090255,-0.807207,0.110391,0.109879,-0.555379,0.161526,0.568637,0.155629,-0.791417,0.069193,0.701782,-0.675081,-0.123331,0.618911,-0.254761,-0.732691,-0.075698,0.398757,-0.648573,-0.080269,0.821131,-0.068602,-0.560888,0.130263,0.065534,-0.594351,-0.121005,0.569656,-0.032061,-0.812294,0.023565,0.007759,-0.527387,0.012509,0.826873,0.051525,-0.559883,0.02728,-0.013166,-0.638527
2692,22.433333,-0.087142,0.654053,-0.060774,-0.748951,0.079221,0.701241,-0.59185,-0.094635,0.640028,-0.09897,-0.756051,0.065139,0.768376,-0.588344,-0.164937,0.623178,-0.163564,-0.746787,0.009935,0.964624,-0.584995,0.155104,0.641806,0.080235,-0.746719,-0.0859,1.154666,-0.575944,0.132146,0.642908,0.09928,-0.747898,-0.061176,1.277043,-0.589915,-0.177228,0.687917,-0.259006,-0.654428,-0.068484,1.13243,-0.544051,-0.496479,0.848362,-0.15249,-0.102652,-0.074855,1.139949,-0.465657,-0.134613,0.971275,0.040709,0.191957,-0.222933,0.892793,-0.366443,0.137254,0.989386,0.042067,0.022501,-0.3743,0.853465,-0.434827,-0.212893,0.624306,-0.140442,-0.738373,-0.079841,1.12984,-0.609917,-0.1583,0.141513,-0.580103,-0.786382,-0.094145,1.134456,-0.687486,0.3459,-0.15457,-0.084218,-0.921612,-0.181573,0.870089,-0.811273,0.312219,-0.046934,0.047148,-0.947678,-0.358775,0.860189,-0.746217,0.232526,0.692541,0.171108,-0.66109,0.0907,0.699318,-0.508899,-0.269887,0.686371,-0.127939,-0.663089,-0.094039,0.418553,-0.485165,-0.196404,0.551313,-0.096021,-0.805146,0.111098,0.110257,-0.556256,0.159201,0.568735,0.153591,-0.792215,0.067742,0.703164,-0.6748,-0.123037,0.619559,-0.25419,-0.732391,-0.075264,0.399211,-0.648675,-0.080082,0.821118,-0.068859,-0.560902,0.130288,0.065599,-0.594398,-0.121655,0.567017,-0.037183,-0.813824,0.024503,0.007976,-0.528138,0.012418,0.826829,0.051016,-0.559997,0.027305,-0.013128,-0.638527
2693,22.441667,-0.085859,0.653697,-0.059773,-0.74949,0.077557,0.702664,-0.591416,-0.093512,0.639667,-0.097088,-0.75674,0.063693,0.769846,-0.587944,-0.16494,0.622739,-0.163529,-0.747161,0.009434,0.966026,-0.584415,0.155562,0.64149,0.080086,-0.746911,-0.086386,1.156072,-0.575296,0.132575,0.642682,0.099191,-0.748027,-0.061556,1.278746,-0.589418,-0.176864,0.687069,-0.259017,-0.655413,-0.068935,1.133843,-0.543419,-0.499916,0.846556,-0.151501,-0.102345,-0.075122,1.141466,-0.46502,-0.142581,0.970013,0.050034,0.190375,-0.221151,0.892993,-0.366058,0.134745,0.989634,0.046243,0.018152,-0.372085,0.85168,-0.434358,-0.212796,0.624552,-0.141573,-0.737977,-0.080367,1.131238,-0.609271,-0.159296,0.140984,-0.58413,-0.783289,-0.094571,1.13573,-0.686865,0.348725,-0.151525,-0.090648,-0.920442,-0.179234,0.870569,-0.810876,0.313996,-0.042782,0.043494,-0.947462,-0.356147,0.858272,-0.746064,0.22967,0.693602,0.167572,-0.661882,0.089134,0.700767,-0.508479,-0.269812,0.685286,-0.125599,-0.664688,-0.09295,0.418306,-0.484365,-0.199939,0.551031,-0.090421,-0.805117,0.110906,0.109266,-0.55713,0.157077,0.568661,0.152306,-0.79294,0.06598,0.704562,-0.674353,-0.123257,0.619963,-0.254129,-0.732033,-0.075593,0.399891,-0.648786,-0.079795,0.821059,-0.069403,-0.560962,0.130303,0.06564,-0.594484,-0.121985,0.562616,-0.027013,-0.817223,0.023891,0.007092,-0.529934,0.012729,0.826801,0.050561,-0.560074,0.027329,-0.013156,-0.638511
2694,22.45,-0.085916,0.653361,-0.058824,-0.749852,0.076134,0.703943,-0.591088,-0.09331,0.639208,-0.095989,-0.757292,0.062364,0.771139,-0.587518,-0.16396,0.622483,-0.16244,-0.747827,0.008388,0.967795,-0.583718,0.157518,0.640891,0.08127,-0.746888,-0.086853,1.158129,-0.574559,0.131902,0.64253,0.097659,-0.748478,-0.061574,1.280253,-0.588813,-0.17819,0.686599,-0.258083,-0.655914,-0.069428,1.135861,-0.542694,-0.503658,0.844743,-0.149583,-0.101796,-0.075437,1.143278,-0.464261,-0.148287,0.969543,0.052573,0.187704,-0.219246,0.893261,-0.365939,0.130828,0.990139,0.047426,0.016104,-0.369959,0.850237,-0.433544,-0.211091,0.624807,-0.141137,-0.738334,-0.08095,1.133264,-0.608531,-0.159588,0.1403,-0.588521,-0.780058,-0.095124,1.137639,-0.686137,0.35194,-0.146761,-0.097966,-0.91924,-0.176765,0.871499,-0.810076,0.316047,-0.038748,0.039194,-0.947141,-0.353504,0.856287,-0.74593,0.226557,0.692054,0.164811,-0.66526,0.087804,0.701928,-0.508167,-0.27002,0.684824,-0.124321,-0.665319,-0.091733,0.417892,-0.483463,-0.193195,0.551007,-0.09532,-0.806214,0.111561,0.108965,-0.557034,0.154173,0.568511,0.150017,-0.794053,0.064465,0.705957,-0.674009,-0.12253,0.619961,-0.253629,-0.73233,-0.074869,0.400212,-0.648986,-0.080177,0.821,-0.069112,-0.56103,0.130399,0.06575,-0.594562,-0.118235,0.566833,-0.036536,-0.814485,0.024519,0.007235,-0.528304,0.011735,0.826632,0.050153,-0.56038,0.027437,-0.013037,-0.638631
2695,22.458333,-0.084382,0.653136,-0.057571,-0.750319,0.074384,0.705415,-0.59064,-0.092546,0.63897,-0.094448,-0.757781,0.06088,0.772667,-0.587108,-0.163186,0.622408,-0.161426,-0.748278,0.007568,0.969508,-0.583115,0.158091,0.640775,0.08088,-0.746909,-0.087171,1.160091,-0.573897,0.132101,0.642516,0.097547,-0.748469,-0.061903,1.282057,-0.588308,-0.178712,0.686623,-0.257048,-0.656153,-0.06978,1.137779,-0.542043,-0.507603,0.842677,-0.148188,-0.101367,-0.07571,1.145041,-0.46359,-0.153025,0.969119,0.052949,0.185982,-0.217141,0.893508,-0.365688,0.126132,0.990727,0.048348,0.014593,-0.367552,0.848971,-0.43275,-0.209726,0.625058,-0.142715,-0.738207,-0.081358,1.135208,-0.607871,-0.160683,0.138968,-0.592646,-0.776943,-0.095412,1.139275,-0.685516,0.353185,-0.142597,-0.104998,-0.918641,-0.17431,0.872262,-0.809355,0.317301,-0.035369,0.03574,-0.946991,-0.350868,0.854169,-0.745685,0.222237,0.689088,0.162842,-0.670261,0.086128,0.703419,-0.507728,-0.269567,0.684822,-0.122454,-0.665851,-0.090616,0.417641,-0.482968,-0.196647,0.551655,-0.089771,-0.805573,0.111588,0.107788,-0.557492,0.151316,0.568498,0.147934,-0.795003,0.062641,0.707411,-0.673551,-0.122012,0.619635,-0.253412,-0.732768,-0.074576,0.400659,-0.64916,-0.080333,0.820923,-0.069187,-0.561111,0.13044,0.06582,-0.594636,-0.121612,0.563033,-0.028802,-0.81693,0.024039,0.006179,-0.529895,0.011402,0.826523,0.049893,-0.560571,0.027494,-0.013001,-0.638683
2696,22.466667,-0.084206,0.652874,-0.056418,-0.750654,0.07283,0.706689,-0.590267,-0.090937,0.638781,-0.092283,-0.758401,0.05946,0.773963,-0.586643,-0.163018,0.622065,-0.161481,-0.748588,0.007278,0.970874,-0.582558,0.157134,0.640818,0.079445,-0.747228,-0.087432,1.161472,-0.573363,0.132959,0.642468,0.098663,-0.748213,-0.062469,1.284123,-0.5879,-0.177894,0.686222,-0.257096,-0.656775,-0.070017,1.139176,-0.541512,-0.511534,0.840449,-0.148044,-0.100302,-0.075864,1.146568,-0.463065,-0.15775,0.968659,0.054662,0.183922,-0.214984,0.893605,-0.365536,0.116842,0.992255,0.040371,0.012189,-0.365226,0.847567,-0.432095,-0.210435,0.625183,-0.141639,-0.738107,-0.08165,1.136571,-0.607329,-0.161756,0.13787,-0.596959,-0.773606,-0.095728,1.14084,-0.684958,0.355545,-0.139136,-0.111082,-0.917545,-0.171684,0.872981,-0.80881,0.31828,-0.031705,0.03046,-0.946977,-0.347951,0.852522,-0.745537,0.219203,0.688991,0.159826,-0.672084,0.084652,0.704574,-0.50737,-0.268541,0.686376,-0.120846,-0.664959,-0.089503,0.417238,-0.482299,-0.19389,0.554563,-0.090596,-0.804151,0.111762,0.105714,-0.55676,0.148632,0.568475,0.145953,-0.795891,0.061007,0.708804,-0.673164,-0.121654,0.620227,-0.252949,-0.732486,-0.074206,0.401117,-0.64936,-0.079962,0.820988,-0.069983,-0.560969,0.13042,0.065923,-0.594707,-0.11384,0.565432,-0.024523,-0.816532,0.023755,0.004451,-0.529351,0.011651,0.82655,0.0492,-0.560588,0.027519,-0.013003,-0.638671
2697,22.475,-0.083353,0.652671,-0.05526,-0.751012,0.071164,0.708091,-0.589832,-0.090313,0.638419,-0.090763,-0.758964,0.05799,0.775403,-0.586187,-0.161442,0.62199,-0.159804,-0.749352,0.00634,0.972823,-0.581857,0.157676,0.640658,0.078671,-0.747333,-0.087464,1.163869,-0.572663,0.1328,0.642497,0.098314,-0.748262,-0.062661,1.286031,-0.587374,-0.179654,0.686845,-0.255752,-0.656171,-0.070119,1.141509,-0.540819,-0.515332,0.838513,-0.146291,-0.099636,-0.075992,1.148528,-0.462339,-0.163269,0.968104,0.05722,0.181229,-0.212816,0.894061,-0.365477,0.111817,0.992807,0.041506,0.010406,-0.362839,0.846335,-0.431346,-0.208198,0.625113,-0.143132,-0.738513,-0.081837,1.138922,-0.606621,-0.162684,0.136215,-0.601256,-0.770371,-0.095861,1.142784,-0.684282,0.357072,-0.134377,-0.117667,-0.916841,-0.168956,0.874,-0.807848,0.319013,-0.028147,0.026206,-0.94697,-0.345067,0.850744,-0.745309,0.214929,0.687749,0.157217,-0.675345,0.083053,0.70593,-0.506946,-0.267964,0.68694,-0.119766,-0.664805,-0.088102,0.416786,-0.481996,-0.191991,0.556064,-0.089201,-0.803726,0.112461,0.104809,-0.55659,0.14715,0.568961,0.144073,-0.796162,0.059275,0.710252,-0.672719,-0.118423,0.621483,-0.252284,-0.73218,-0.074437,0.401903,-0.64901,-0.059337,0.829546,-0.074407,-0.550269,0.127629,0.065972,-0.591965,-0.109473,0.565884,-0.020305,-0.816933,0.02389,0.004004,-0.529311,0.023933,0.832728,0.041395,-0.551614,0.023851,-0.011203,-0.636963
2698,22.483333,-0.080767,0.653058,-0.053613,-0.751077,0.069002,0.709771,-0.589176,-0.090534,0.638128,-0.08987,-0.759289,0.056224,0.777165,-0.585652,-0.158734,0.622226,-0.157509,-0.750219,0.004572,0.975483,-0.580978,0.160693,0.640206,0.080538,-0.746879,-0.087855,1.167208,-0.571997,0.131504,0.64272,0.09658,-0.748525,-0.062514,1.287733,-0.586799,-0.182552,0.688748,-0.250081,-0.655561,-0.070652,1.144769,-0.540132,-0.519667,0.836348,-0.143486,-0.099396,-0.076485,1.150807,-0.461568,-0.168839,0.967586,0.05825,0.178545,-0.210604,0.894619,-0.365461,0.106344,0.993411,0.041809,0.008767,-0.360372,0.845101,-0.430559,-0.203031,0.625983,-0.146697,-0.738515,-0.082427,1.142174,-0.605924,-0.162103,0.135056,-0.605641,-0.767256,-0.096116,1.145138,-0.683684,0.359106,-0.1287,-0.124717,-0.915928,-0.166177,0.875281,-0.806669,0.320255,-0.025015,0.022633,-0.946731,-0.342069,0.848981,-0.745124,0.210568,0.689051,0.154032,-0.676125,0.080836,0.707681,-0.506279,-0.267914,0.690098,-0.11684,-0.662069,-0.087114,0.416618,-0.481863,-0.188167,0.554446,-0.089525,-0.80571,0.112289,0.103057,-0.557323,0.142921,0.56926,0.141324,-0.79721,0.057168,0.711861,-0.672072,-0.11922,0.623287,-0.251638,-0.730738,-0.073577,0.402156,-0.649506,-0.062518,0.827178,-0.076116,-0.55324,0.128463,0.066596,-0.593023,-0.101858,0.566627,-0.018927,-0.817435,0.023481,0.002769,-0.528928,0.021572,0.830891,0.03951,-0.554611,0.024879,-0.011307,-0.637208
2699,22.491667,-0.081056,0.652498,-0.052838,-0.751588,0.067638,0.711086,-0.588859,-0.089332,0.638286,-0.08836,-0.759475,0.054917,0.778485,-0.585226,-0.157715,0.622684,-0.15583,-0.750405,0.003934,0.977402,-0.580521,0.159522,0.640622,0.07815,-0.747027,-0.08773,1.169489,-0.571438,0.132201,0.642723,0.097956,-0.748221,-0.06305,1.289979,-0.586386,-0.18367,0.689566,-0.249156,-0.654741,-0.070623,1.146961,-0.539583,-0.5237,0.834064,-0.142851,-0.098333,-0.076562,1.152726,-0.461007,-0.174064,0.967056,0.059796,0.175868,-0.208245,0.89508,-0.365429,0.100858,0.993945,0.042964,0.007483,-0.357809,0.843885,-0.429794,-0.201512,0.625752,-0.147689,-0.738928,-0.082393,1.144456,-0.60538,-0.162721,0.133121,-0.609807,-0.764157,-0.096081,1.147136,-0.68315,0.361128,-0.123776,-0.131495,-0.914863,-0.163373,0.876342,-0.805621,0.321754,-0.021031,0.020249,-0.946373,-0.338986,0.847187,-0.744808,0.206942,0.687934,0.152076,-0.678818,0.079608,0.708879,-0.505985,-0.267676,0.689999,-0.116134,-0.662393,-0.085887,0.416393,-0.481822,-0.182957,0.553444,-0.092579,-0.807252,0.113096,0.102864,-0.557553,0.140003,0.569544,0.13934,-0.797874,0.055667,0.713294,-0.671733,-0.118696,0.623736,-0.251248,-0.730574,-0.072981,0.402657,-0.649937,-0.063656,0.826838,-0.075945,-0.553643,0.128716,0.066659,-0.593259,-0.098478,0.569954,-0.025954,-0.815341,0.024248,0.003008,-0.527793,0.020021,0.830318,0.039313,-0.555541,0.025208,-0.011353,-0.637429
