Frame,Time (Seconds),X.3,Y.3,Z.3
461,3.841667,-0.157881,0.908821,1.453313
462,3.85,-0.157612,0.909119,1.453968
463,3.858333,-0.157405,0.909403,1.454687
464,3.866667,-0.157254,0.909613,1.455449
465,3.875,-0.157179,0.909667,1.456262
466,3.883333,-0.157076,0.909735,1.457174
467,3.891667,-0.15698,0.909781,1.458134
468,3.9,-0.156938,0.909607,1.459146
469,3.908333,-0.156828,0.90943,1.460155
470,3.916667,-0.156839,0.909102,1.461257
471,3.925,-0.156839,0.908745,1.46237
472,3.933333,-0.156939,0.908465,1.463723
473,3.941667,-0.157047,0.908128,1.465053
474,3.95,-0.157219,0.907609,1.46655
475,3.958333,-0.157433,0.9072,1.46812
476,3.966667,-0.157665,0.906753,1.469764
477,3.975,-0.157885,0.906399,1.471466
478,3.983333,-0.158112,0.90591,1.473216
479,3.991667,-0.158387,0.905393,1.475082
480,4.0,-0.158616,0.904959,1.477023
481,4.008333,-0.158919,0.904393,1.479034
482,4.016667,-0.159123,0.903912,1.481101
483,4.025,-0.159453,0.903319,1.483224
484,4.033333,-0.159653,0.902811,1.485381
485,4.041667,-0.160126,0.902096,1.487538
486,4.05,-0.160205,0.901458,1.489681
487,4.058333,-0.16043,0.900791,1.491994
488,4.066667,-0.160868,0.900134,1.494618
489,4.075,-0.160927,0.899389,1.496869
490,4.083333,-0.161212,0.898583,1.499393
491,4.091667,-0.161526,0.897634,1.502048
492,4.1,-0.161816,0.896711,1.504692
493,4.108333,-0.162155,0.89583,1.507415
494,4.116667,-0.162473,0.894886,1.510148
495,4.125,-0.162694,0.894048,1.512928
496,4.133333,-0.162936,0.893284,1.515751
497,4.141667,-0.163124,0.892589,1.518579
498,4.15,-0.163266,0.89197,1.521487
499,4.158333,-0.163484,0.891396,1.524573
500,4.166667,-0.163529,0.890788,1.527589
501,4.175,-0.163526,0.890281,1.530554
502,4.183333,-0.163476,0.889598,1.533696
503,4.191667,-0.163176,0.888591,1.537056
504,4.2,-0.162833,0.887708,1.540404
505,4.208333,-0.16213,0.885799,1.544461
506,4.216667,-0.161771,0.88548,1.547606
507,4.225,-0.161083,0.884194,1.551352
508,4.233333,-0.159974,0.881728,1.555795
509,4.241667,-0.159337,0.880346,1.559415
510,4.25,-0.157822,0.878738,1.563167
511,4.258333,-0.156527,0.876454,1.567432
512,4.266667,-0.155008,0.873909,1.57185
513,4.275,-0.153264,0.870912,1.576415
514,4.283333,-0.151403,0.867407,1.581206
515,4.291667,-0.149661,0.863124,1.586193
516,4.3,-0.147766,0.858515,1.591608
517,4.308333,-0.145939,0.853431,1.597391
518,4.316667,-0.144082,0.847702,1.603576
519,4.325,-0.142558,0.842496,1.61035
520,4.333333,-0.141408,0.836361,1.61731
521,4.341667,-0.140658,0.830348,1.624235
522,4.35,-0.14022,0.824599,1.631137
523,4.358333,-0.140098,0.819195,1.637605
524,4.366667,-0.140112,0.814757,1.643393
525,4.375,-0.14046,0.811352,1.64866
526,4.383333,-0.14098,0.808958,1.653272
527,4.391667,-0.141407,0.807302,1.657557
528,4.4,-0.141842,0.8064,1.661277
529,4.408333,-0.142019,0.806342,1.664531
